Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
&Text.LoadingTip	Спілкування з іншими в’язнями поліпшує їхню думку про вас.	Gespräche mit anderen Insassen erhöhen ihre Meinung von dir.	Parlez aux autres détenus pour gagner leurs faveurs.	Hablar con compañeros hará que tengan una mejor opinión de ti.	Разговоры с заключенными улучшают их мнение о вас.	"Parlando con altri detenuti, migliorerai la loro opinione su di te."	与其他囚犯对话能提升他们对你的好感。 	他の囚人に話かけると、キミへの評価が上がる。		
&Text.LoadingTip	Повісьте плакат над отвором у стіні, щоб приховати його від наглядачів.	"Hänge ein Poster über ein Loch in einer Wand, um es vor den Wärtern zu verbergen."	Utilisez un poster pour cacher un trou dans le mur.	Pon un póster sobre un agujero en la pared para evitar que los guardias lo vean.	"Закройте дыру в стене постером, чтобы скрыть ее от охранников."	Posiziona un poster su un buco nel muro per nasconderlo alle guardie.	用海报遮住墙上的窟窿， 守卫就不会发现。 	壁にポスターを貼って穴を隠せば、看守の目をごまかせる。		
&Text.LoadingTip	"Чим розумніший ви, тим більше предметів ви зможете змайструвати."	"Je höher dein Verstand, umso mehr Gegenstände kannst du fertigen."	"Plus votre intelligence sera élevée, plus vous pourrez fabriquer d'objets."	"Cuanto mayor sea tu intelecto, más cosas podrás crear."	"Чем выше ваш интеллект, тем больше инструментов вы сможете изготовить."	"Maggiore è la tua intelligenza, più oggetti sarai in grado di costruire."	你的智力越高， 能制作的物品就越多。 	「知力」が高いほど、色々なアイテムを作成できる。		
&Text.LoadingTip	Читання у книгозбірні робить вас розумнішим.	Lies in der Bibliothek und erhöhe so deinen Verstand.	Lisez à la bibliothèque pour améliorer votre intelligence.	Leer en la biblioteca aumenta tu intelecto.	Чтение в библиотеке увеличивает интеллект.	Leggere nella biblioteca aumenterà la tua intelligenza.	去图书馆看书能提升你的智力。 	図書室で本を読むと「知力」がアップする。		
&Text.LoadingTip	Іноді найпростіша дорога – найефективніша. Для успішної втечі необхідно дістатися зовнішнього периметру в’язниці!	Manchmal ist der einfachste Weg der beste. Für eine erfolgreiche Flucht musst du die Eingrenzung des Gefängnisses außerhalb des Komplexes erreichen!	Le chemin le plus simple est parfois le plus efficace. Atteignez le périmètre extérieur de la prison pour réussir votre évasion.	A veces la ruta más simple es la más efectiva. ¡Alcanza el perímetro de la prisión en la parte exterior de la instalación para conseguir escapar!	Иногда самый простой маршрут является самым эффективным. Для успешного побега необходимо добраться до периметра тюрьмы за пределами территории!	"A volte, la strada più semplice è anche la migliore. Raggiungi il perimetro nell’area esterna della prigione per evadere con successo!"	有时候最普通的路线效果最好。 到达建筑物外的监狱周界即可成功越狱！ 	時にはシンプルに考えることも必要。刑務所の敷地外へ出てしまえば、脱獄は成功だ。		
&Text.LoadingTip	Фізична праця знижує вашу витривалість.	Manuelle Arbeiten verringern deine Ausdauer.	Les tâches manuelles réduisent votre endurance.	Hacer tareas manuales reduce tu energía.	Физическая работа понижает выносливость.	I lavori manuali diminuiscono la tua energia.	干体力活会消耗你的耐力。 	手作業を行うとスタミナが減る。		
&Text.LoadingTip	Блоки стіни можна розколоти різними засобами.	Mauersteine können mit einigen Gegenständen weggehackt werden.	Vous pouvez casser un mur à l'aide de différents outils.	Los muros se pueden picar con varios objetos.	Стеновые блоки можно сломать с помощью различных предметов.	I blocchi nei muri possono essere colpiti con vari oggetti.	你可以用各种工具凿开隔墙。 	壁は色々なアイテムで崩せる。		
&Text.LoadingTip	"З кожним днем, рівень безпеки у в’язниці буде поступово знижуватись."	"Mit jedem Tag, der vergeht, wird das Gefängnissicherheitslevel auf natürliche Weise sinken."	Le niveau de sécurité diminuera un peu plus chaque jour.	"Con cada día que pase, el nivel de seguridad de la prisión disminuirá solo."	С каждым днем это будет приводить к естественному снижению уровня безопасности тюрьмы.	"Ogni giorno che passa, il livello di sicurezza della prigione si abbasserà spontaneamente."	每过一天， 监狱的戒备等级都会自然而然地下降。 	1日が過ぎると刑務所の警戒度が下がる。		
&Text.LoadingTip	Вживання їжі відновлює ваше здоров’я та витривалість!	Nahrung stellt Gesundheit und Ausdauer wiederher!	Manger rétablit votre santé et votre endurance.	"¡Si comes, recuperas salud y energía!"	Еда восстанавливает здоровье и выносливость!	Mangiando recupererai salute ed energia!	进食可恢复生命值和耐力！ 	食べ物を食べると「ライフ」と「スタミナ」が回復する。		
&Text.LoadingTip	Недотримання розпорядку в’язниці підвищить ваш бешкет.	Nicht eingehaltene Routine steigert die Alarmierung.	Manquer une routine attirera la Méfiance des gardiens.	"Si no acudes a las rutinas, llamarás la atención."	Несоблюдение тюремного режима раздражает охранников.	Saltare la routine farà salire il Fervore della guardia.	不参加例行活动会提升守卫对你的关注度。 	日課をすっぽかすと「ヒート」が上昇する。		
&Text.LoadingTip	В’язнів або варту, відправлених у нокавт, віднесуть у шпиталь.	Niedergeschlagene Insassen oder Wärter werden zur Krankenstation gebracht	Les détenus ou les gardes assommés seront emmenés à l'infirmerie.	Los compañeros de celda o guardias noqueados serán llevados a la enfermería.	Нокаутированные заключенные или охранники будут перемещены в лазарет.	I detenuti o le guardie KO saranno portati in infermeria	被击晕的囚犯或守卫会被送往医务室	囚人や看守は気を失うと、医務室へ運ばれる。		
&Text.LoadingTip	Відправлених у нокавт в’язнів можна обікрасти. Головне, щоб наглядачі не побачили це!	Niedergeschlagenen Insassen kann man Gegenstände rauben. Lass dich nicht von den Wärtern erwischen!	Vous pouvez voler des objets aux détenus assommés. Évitez de vous faire voir par les gardiens !	Puedes registrar y robar objetos a los compañeros noqueados. ¡Que no te vean los guardias!	"У нокаутированных заключ. можно красть предметы. Но старайтесь, чтобы охрана не заметила!"	Puoi ottenere oggetti dai detenuti KO. Fai attenzione a non farti vedere dalle guardie!	你可以从被击晕的囚犯身上拾取物品。 别让守卫发现你！ 	囚人や看守を気絶させると、アイテムを奪うことができる。誰にも見られないように！		
